symbol,name,master_exchange,sector,industry,price_proxy,previous_close,share_volume,market_cap,one_yr_target,url,json_path
EMBJ,EMBRAER S.A.,NYSE,Industrials,Aerospace,56.52,56.52,1459274.0,10404218585.0,80.0,https://api.nasdaq.com/api/quote/EMBJ/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EMBJ/nasdaq_summary.json
EMN,EASTMAN CHEMICAL CO,NYSE,Industrials,Major Chemicals,73.19,73.19,1246788.0,8475619035.0,82.5,https://api.nasdaq.com/api/quote/EMN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EMN/nasdaq_summary.json
ENB,ENBRIDGE INC,NYSE,Energy,Natural Gas Distribution,57.79,57.79,4463811.0,126736022058.0,56.22,https://api.nasdaq.com/api/quote/ENB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ENB/nasdaq_summary.json
ENR,"ENERGIZER HOLDINGS, INC.",NYSE,Miscellaneous,Industrial Machinery/Components,17.3,17.3,1084420.0,1244847957.0,19.0,https://api.nasdaq.com/api/quote/ENR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ENR/nasdaq_summary.json
EPD,ENTERPRISE PRODUCTS PARTNERS L.P.,NYSE,Utilities,Natural Gas Distribution,39.47,39.47,3564198.0,85740229080.0,41.5,https://api.nasdaq.com/api/quote/EPD/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EPD/nasdaq_summary.json
EPRT,"ESSENTIAL PROPERTIES REALTY TRUST, INC.",NYSE,Real Estate,Real Estate Investment Trusts,31.38,31.38,1212428.0,6774985770.0,37.0,https://api.nasdaq.com/api/quote/EPRT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EPRT/nasdaq_summary.json
EQH,"Equitable Holdings, Inc.",NYSE,Finance,Specialty Insurers,42.52,42.52,2701707.0,11987095626.0,58.0,https://api.nasdaq.com/api/quote/EQH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EQH/nasdaq_summary.json
EQNR,EQUINOR ASA,NYSE,Energy,Integrated oil Companies,38.67,38.67,2884088.0,97035518674.0,38.0,https://api.nasdaq.com/api/quote/EQNR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EQNR/nasdaq_summary.json
EQR,EQUITY RESIDENTIAL,NYSE,Real Estate,Real Estate Investment Trusts,65.76,65.76,2034973.0,24803268857.0,70.0,https://api.nasdaq.com/api/quote/EQR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EQR/nasdaq_summary.json
EQT,EQT Corp,NYSE,Energy,Oil & Gas Production,57.74,57.74,5202166.0,36227685760.0,70.0,https://api.nasdaq.com/api/quote/EQT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EQT/nasdaq_summary.json
EQX,Equinox Gold Corp.,NYSE,Basic Materials,Precious Metals,12.31,12.31,5746469.0,9571857405.0,21.75,https://api.nasdaq.com/api/quote/EQX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EQX/nasdaq_summary.json
ES,EVERSOURCE ENERGY,NYSE,Utilities,Electric Utilities: Central,69.63,69.63,2578927.0,26325601750.0,74.0,https://api.nasdaq.com/api/quote/ES/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ES/nasdaq_summary.json
ESI,Element Solutions Inc,NYSE,Industrials,Major Chemicals,40.36,40.36,1732969.0,9926993319.0,47.0,https://api.nasdaq.com/api/quote/ESI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ESI/nasdaq_summary.json
ESTC,Elastic N.V.,NYSE,Technology,Computer Software: Prepackaged Software,53.84,53.84,1375740.0,5672890248.0,75.5,https://api.nasdaq.com/api/quote/ESTC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ESTC/nasdaq_summary.json
ET,Energy Transfer LP,NYSE,Utilities,Natural Gas Distribution,20.01,20.01,6870430.0,69064066689.0,24.0,https://api.nasdaq.com/api/quote/ET/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ET/nasdaq_summary.json
ETSY,ETSY INC,NYSE,Consumer Discretionary,Business Services,60.74,60.74,2513391.0,5919626890.0,74.5,https://api.nasdaq.com/api/quote/ETSY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ETSY/nasdaq_summary.json
F,FORD MOTOR CO,NYSE,Industrials,Auto Manufacturing,13.67,13.67,109712315.0,59491460966.0,13.0,https://api.nasdaq.com/api/quote/F/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/F/nasdaq_summary.json
FBIN,"Fortune Brands Innovations, Inc.",NYSE,Basic Materials,Forest Products,36.31,36.31,3253463.0,4491397150.0,43.0,https://api.nasdaq.com/api/quote/FBIN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FBIN/nasdaq_summary.json
FCX,FREEPORT-MCMORAN INC,NYSE,Basic Materials,Metal Mining,62.31,62.31,7859212.0,89114336031.0,70.0,https://api.nasdaq.com/api/quote/FCX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FCX/nasdaq_summary.json
FE,FIRSTENERGY CORP,NYSE,Utilities,Electric Utilities: Central,45.5,45.5,4452237.0,26787147714.0,53.0,https://api.nasdaq.com/api/quote/FE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FE/nasdaq_summary.json
FHN,FIRST HORIZON CORP,NYSE,Finance,Major Banks,24.1,24.1,2940343.0,11499989609.0,26.0,https://api.nasdaq.com/api/quote/FHN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FHN/nasdaq_summary.json
FIG,"Figma, Inc.",NYSE,Technology,Computer Software: Prepackaged Software,21.59,21.59,16884706.0,11999431973.0,36.5,https://api.nasdaq.com/api/quote/FIG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FIG/nasdaq_summary.json
FIGS,"FIGS, Inc.",NYSE,Consumer Discretionary,Apparel,12.44,12.44,2228118.0,2094772553.0,17.0,https://api.nasdaq.com/api/quote/FIGS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FIGS/nasdaq_summary.json
FIS,"Fidelity National Information Services, Inc.",NYSE,Consumer Discretionary,Business Services,43.62,43.62,3861461.0,22515255818.0,57.0,https://api.nasdaq.com/api/quote/FIS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FIS/nasdaq_summary.json
FLG,"FLAGSTAR BANK, NATIONAL ASSOCIATION",NYSE,Finance,Banks,13.59,13.59,2761155.0,5772889440.0,16.0,https://api.nasdaq.com/api/quote/FLG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FLG/nasdaq_summary.json
FLR,FLUOR CORP,NYSE,Industrials,Military/Government/Technical,44.59,44.59,2041092.0,6266988234.0,56.0,https://api.nasdaq.com/api/quote/FLR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FLR/nasdaq_summary.json
FLS,FLOWSERVE CORP,NYSE,Industrials,Fluid Controls,68.73,68.73,1932057.0,8896646732.0,91.0,https://api.nasdaq.com/api/quote/FLS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FLS/nasdaq_summary.json
FMC,FMC CORP,NYSE,Industrials,Major Chemicals,13.01,13.01,2174216.0,1639343896.0,17.0,https://api.nasdaq.com/api/quote/FMC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FMC/nasdaq_summary.json
FNB,FNB CORP/PA/,NYSE,Finance,Major Banks,17.48,17.48,2908057.0,6240048026.0,21.0,https://api.nasdaq.com/api/quote/FNB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FNB/nasdaq_summary.json
FND,"Floor & Decor Holdings, Inc.",NYSE,Consumer Discretionary,RETAIL: Building Materials,48.42,48.42,2195116.0,5211218972.0,54.5,https://api.nasdaq.com/api/quote/FND/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FND/nasdaq_summary.json
FNF,"Fidelity National Financial, Inc.",NYSE,Finance,Specialty Insurers,49.36,49.36,1027808.0,13083748019.0,66.0,https://api.nasdaq.com/api/quote/FNF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FNF/nasdaq_summary.json
FOUR,"Shift4 Payments, Inc.",NYSE,Consumer Discretionary,Business Services,43.53,43.53,1006811.0,3430182674.0,60.0,https://api.nasdaq.com/api/quote/FOUR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FOUR/nasdaq_summary.json
FPS,"Forgent Power Solutions, Inc.",NYSE,Energy,Industrial Machinery/Components,48.52,48.52,3470901.0,14582143783.0,56.0,https://api.nasdaq.com/api/quote/FPS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FPS/nasdaq_summary.json
FRO,Frontline plc,NYSE,Consumer Discretionary,Marine Transportation,38.44,38.44,4350233.0,8263761640.0,44.0,https://api.nasdaq.com/api/quote/FRO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FRO/nasdaq_summary.json
FSK,FS KKR Capital Corp,NYSE,Finance,Investment Managers,10.93,10.93,2957209.0,3019116148.0,11.0,https://api.nasdaq.com/api/quote/FSK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FSK/nasdaq_summary.json
FTI,TechnipFMC plc,NYSE,Consumer Discretionary,Oil and Gas Field Machinery,71.41,71.41,6188610.0,28303847668.0,80.0,https://api.nasdaq.com/api/quote/FTI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FTI/nasdaq_summary.json
FTV,Fortive Corp,NYSE,Industrials,Industrial Machinery/Components,59.02,59.02,2052261.0,18026432172.0,63.0,https://api.nasdaq.com/api/quote/FTV/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FTV/nasdaq_summary.json
FUL,FULLER H B CO,NYSE,Industrials,Home Furnishings,56.37,56.37,1676942.0,3148275847.0,70.0,https://api.nasdaq.com/api/quote/FUL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FUL/nasdaq_summary.json
FUN,Six Flags Entertainment Corporation/NEW,NYSE,Consumer Discretionary,Services-Misc. Amusement & Recreation,19.72,19.72,1441574.0,2026704170.0,27.0,https://api.nasdaq.com/api/quote/FUN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FUN/nasdaq_summary.json
G,Genpact LTD,NYSE,Consumer Discretionary,Professional Services,32.0,32.0,2128648.0,5408952734.0,40.0,https://api.nasdaq.com/api/quote/G/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/G/nasdaq_summary.json
GAP,GAP INC,NYSE,Consumer Discretionary,Clothing/Shoe/Accessory Stores,23.17,23.17,7304348.0,8545307067.0,31.0,https://api.nasdaq.com/api/quote/GAP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GAP/nasdaq_summary.json
GBCI,"GLACIER BANCORP, INC.",NYSE,Finance,Major Banks,47.8,47.8,1100891.0,6202598890.0,56.5,https://api.nasdaq.com/api/quote/GBCI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GBCI/nasdaq_summary.json
GEO,GEO GROUP INC,NYSE,Consumer Discretionary,Homebuilding,23.11,23.11,1293421.0,3142702040.0,28.0,https://api.nasdaq.com/api/quote/GEO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GEO/nasdaq_summary.json
GFI,GOLD FIELDS LTD,NYSE,Basic Materials,Precious Metals,40.07,40.07,2978695.0,35380308484.0,60.0,https://api.nasdaq.com/api/quote/GFI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GFI/nasdaq_summary.json
GFL,GFL Environmental Inc.,NYSE,Utilities,Environmental Services,35.96,35.96,2296596.0,12812371080.0,53.0,https://api.nasdaq.com/api/quote/GFL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GFL/nasdaq_summary.json
GIS,GENERAL MILLS INC,NYSE,Consumer Staples,Packaged Foods,33.47,33.47,6604266.0,17979720234.0,39.5,https://api.nasdaq.com/api/quote/GIS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GIS/nasdaq_summary.json
GLOB,Globant S.A.,NYSE,Technology,EDP Services,40.63,40.63,1204546.0,1732795582.0,55.0,https://api.nasdaq.com/api/quote/GLOB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GLOB/nasdaq_summary.json
GME,GameStop Corp.,NYSE,Consumer Discretionary,Electronics Distribution,22.49,22.49,5279748.0,9852370163.0,,https://api.nasdaq.com/api/quote/GME/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GME/nasdaq_summary.json
GMRS,GMR Solutions Inc.,NYSE,Consumer Discretionary,Transportation Services,11.25,11.25,1027368.0,2456826846.0,,https://api.nasdaq.com/api/quote/GMRS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GMRS/nasdaq_summary.json
GPGI,"GPGI, Inc.",NYSE,Finance,Finance: Consumer Services,11.96,11.96,1917248.0,3600074030.0,25.0,https://api.nasdaq.com/api/quote/GPGI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GPGI/nasdaq_summary.json
GPK,GRAPHIC PACKAGING HOLDING CO,NYSE,Consumer Discretionary,Containers/Packaging,10.04,10.04,4217393.0,3009174726.0,11.05,https://api.nasdaq.com/api/quote/GPK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GPK/nasdaq_summary.json
GPN,GLOBAL PAYMENTS INC,NYSE,Consumer Discretionary,Business Services,72.59,72.59,2094507.0,20039797323.0,85.5,https://api.nasdaq.com/api/quote/GPN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GPN/nasdaq_summary.json
GSK,GSK plc,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,51.53,51.53,3154091.0,104785017025.0,59.11,https://api.nasdaq.com/api/quote/GSK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GSK/nasdaq_summary.json
GTES,Gates Industrial Corp plc,NYSE,Industrials,Industrial Machinery/Components,24.07,24.07,1135226.0,6214876646.0,31.5,https://api.nasdaq.com/api/quote/GTES/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GTES/nasdaq_summary.json
GXO,"GXO Logistics, Inc.",NYSE,Consumer Discretionary,Transportation Services,46.72,46.72,1147120.0,5461356520.0,69.5,https://api.nasdaq.com/api/quote/GXO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GXO/nasdaq_summary.json
HAE,HAEMONETICS CORP,NYSE,Health Care,Medical/Dental Instruments,61.94,61.94,1036906.0,2976257427.0,78.0,https://api.nasdaq.com/api/quote/HAE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HAE/nasdaq_summary.json
HAL,HALLIBURTON CO,NYSE,Energy,Oilfield Services/Equipment,41.96,41.96,9325482.0,34643944070.0,44.5,https://api.nasdaq.com/api/quote/HAL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HAL/nasdaq_summary.json
HASI,"HA Sustainable Infrastructure Capital, Inc.",NYSE,Finance,Finance/Investors Services,40.66,40.66,1082003.0,5215654505.0,49.5,https://api.nasdaq.com/api/quote/HASI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HASI/nasdaq_summary.json
HAYW,"Hayward Holdings, Inc.",NYSE,Industrials,Industrial Machinery/Components,13.67,13.67,1631206.0,3004937439.0,17.0,https://api.nasdaq.com/api/quote/HAYW/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HAYW/nasdaq_summary.json
HBM,Hudbay Minerals Inc.,NYSE,Basic Materials,Metal Mining,24.74,24.74,3159311.0,9688124386.0,29.57,https://api.nasdaq.com/api/quote/HBM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HBM/nasdaq_summary.json
HDB,HDFC BANK LTD,NYSE,Finance,Commercial Banks,24.62,24.62,7095934.0,126619975783.0,36.0,https://api.nasdaq.com/api/quote/HDB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HDB/nasdaq_summary.json
HE,HAWAIIAN ELECTRIC INDUSTRIES INC,NYSE,Utilities,Electric Utilities: Central,13.69,13.69,1417151.0,2359928980.0,13.88,https://api.nasdaq.com/api/quote/HE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HE/nasdaq_summary.json
HESM,Hess Midstream LP,NYSE,Energy,Oil & Gas Production,39.79,39.79,2000993.0,5221313839.0,37.0,https://api.nasdaq.com/api/quote/HESM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HESM/nasdaq_summary.json
HIMS,"Hims & Hers Health, Inc.",NYSE,Health Care,Medical/Nursing Services,24.01,24.01,14780571.0,5497120256.0,26.5,https://api.nasdaq.com/api/quote/HIMS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HIMS/nasdaq_summary.json
HL,HECLA MINING CO/DE/,NYSE,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),17.3,17.3,11834573.0,11388696603.0,24.0,https://api.nasdaq.com/api/quote/HL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HL/nasdaq_summary.json
HLX,HELIX ENERGY SOLUTIONS GROUP INC,NYSE,Energy,Oilfield Services/Equipment,10.04,10.04,1200900.0,1484744607.0,14.0,https://api.nasdaq.com/api/quote/HLX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HLX/nasdaq_summary.json
HMC,HONDA MOTOR CO LTD,NYSE,Industrials,Auto Manufacturing,26.26,26.26,1410758.0,38350702790.0,29.82,https://api.nasdaq.com/api/quote/HMC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HMC/nasdaq_summary.json
HMY,HARMONY GOLD MINING CO LTD,NYSE,Basic Materials,Precious Metals,17.19,17.19,2822258.0,10638707054.0,21.02,https://api.nasdaq.com/api/quote/HMY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HMY/nasdaq_summary.json
HNGE,"Hinge Health, Inc.",NYSE,Technology,EDP Services,55.12,55.12,1306230.0,4275252127.0,70.0,https://api.nasdaq.com/api/quote/HNGE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HNGE/nasdaq_summary.json
HOG,"HARLEY-DAVIDSON, INC.",NYSE,Consumer Discretionary,Motor Vehicles,23.2,23.2,2502625.0,2498016806.0,27.0,https://api.nasdaq.com/api/quote/HOG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HOG/nasdaq_summary.json
HOMB,HOME BANCSHARES INC,NYSE,Finance,Major Banks,26.6,26.6,1174197.0,5359611186.0,31.0,https://api.nasdaq.com/api/quote/HOMB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HOMB/nasdaq_summary.json
HPE,Hewlett Packard Enterprise Co,NYSE,Technology,Retail: Computer Software & Peripheral Equipment,33.97,33.97,30722426.0,49863176665.0,28.0,https://api.nasdaq.com/api/quote/HPE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HPE/nasdaq_summary.json
HPQ,HP INC,NYSE,Technology,Computer Manufacturing,21.9,21.9,48674189.0,23164889664.0,20.0,https://api.nasdaq.com/api/quote/HPQ/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HPQ/nasdaq_summary.json
HR,Healthcare Realty Trust Inc,NYSE,Real Estate,Real Estate Investment Trusts,20.36,20.36,2766815.0,7055179328.0,20.5,https://api.nasdaq.com/api/quote/HR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HR/nasdaq_summary.json
HRB,H&R BLOCK INC,NYSE,Consumer Discretionary,Other Consumer Services,37.89,37.89,1895408.0,4929704450.0,39.5,https://api.nasdaq.com/api/quote/HRB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HRB/nasdaq_summary.json
HRL,HORMEL FOODS CORP /DE/,NYSE,Consumer Staples,Meat/Poultry/Fish,21.08,21.08,4567182.0,11688036557.0,25.0,https://api.nasdaq.com/api/quote/HRL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HRL/nasdaq_summary.json
HTGC,"Hercules Capital, Inc.",NYSE,Finance,Investment Managers,15.47,15.47,1517218.0,2870399171.0,19.25,https://api.nasdaq.com/api/quote/HTGC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HTGC/nasdaq_summary.json
HUN,Huntsman CORP,NYSE,Industrials,Major Chemicals,14.38,14.38,4114463.0,2544315615.0,15.0,https://api.nasdaq.com/api/quote/HUN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/HUN/nasdaq_summary.json
IAG,IAMGOLD CORP,NYSE,Basic Materials,Precious Metals,16.78,16.78,3707501.0,9583252000.0,25.2,https://api.nasdaq.com/api/quote/IAG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IAG/nasdaq_summary.json
IBN,ICICI BANK LTD,NYSE,Finance,Commercial Banks,25.89,25.89,6184614.0,92690658261.0,36.0,https://api.nasdaq.com/api/quote/IBN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IBN/nasdaq_summary.json
IE,Ivanhoe Electric Inc.,NYSE,Basic Materials,Metal Mining,12.26,12.26,1356377.0,1867840797.0,21.0,https://api.nasdaq.com/api/quote/IE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IE/nasdaq_summary.json
IMAX,IMAX CORP,NYSE,Consumer Discretionary,Industrial Machinery/Components,33.88,33.88,3894579.0,2145934485.0,46.0,https://api.nasdaq.com/api/quote/IMAX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IMAX/nasdaq_summary.json
INFQ,"Infleqtion, Inc.",NYSE,Technology,EDP Services,14.7,14.7,65626226.0,3567519168.0,21.0,https://api.nasdaq.com/api/quote/INFQ/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/INFQ/nasdaq_summary.json
INFY,Infosys Ltd,NYSE,Technology,EDP Services,12.64,12.64,19027472.0,52633882688.0,14.0,https://api.nasdaq.com/api/quote/INFY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/INFY/nasdaq_summary.json
ING,ING GROEP NV,NYSE,Finance,Commercial Banks,30.66,30.66,2332594.0,88524349484.0,29.95,https://api.nasdaq.com/api/quote/ING/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ING/nasdaq_summary.json
INGM,Ingram Micro Holding Corp,NYSE,Technology,Retail: Computer Software & Peripheral Equipment,25.77,25.77,1311303.0,6171063666.0,32.0,https://api.nasdaq.com/api/quote/INGM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/INGM/nasdaq_summary.json
INSP,"Inspire Medical Systems, Inc.",NYSE,Health Care,Medical/Dental Instruments,44.74,44.74,1382090.0,1263168628.0,54.5,https://api.nasdaq.com/api/quote/INSP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/INSP/nasdaq_summary.json
INVH,Invitation Homes Inc.,NYSE,Finance,Real Estate,29.03,29.03,4077937.0,17399488891.0,32.0,https://api.nasdaq.com/api/quote/INVH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/INVH/nasdaq_summary.json
IONQ,"IonQ, Inc.",NYSE,Technology,EDP Services,58.89,58.89,52650276.0,23754899491.0,65.0,https://api.nasdaq.com/api/quote/IONQ/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IONQ/nasdaq_summary.json
IOT,Samsara Inc.,NYSE,Technology,EDP Services,30.15,30.15,3354324.0,18151419054.0,42.0,https://api.nasdaq.com/api/quote/IOT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IOT/nasdaq_summary.json
IP,INTERNATIONAL PAPER CO /NEW/,NYSE,Basic Materials,Paper,31.5,31.5,6173962.0,16568586116.0,41.5,https://api.nasdaq.com/api/quote/IP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IP/nasdaq_summary.json
IR,Ingersoll Rand Inc.,NYSE,Industrials,Industrial Machinery/Components,70.28,70.28,4447995.0,27749694899.0,92.5,https://api.nasdaq.com/api/quote/IR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IR/nasdaq_summary.json
IRT,"INDEPENDENCE REALTY TRUST, INC.",NYSE,Real Estate,Real Estate Investment Trusts,16.79,16.79,2902686.0,3974149539.0,19.0,https://api.nasdaq.com/api/quote/IRT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IRT/nasdaq_summary.json
